File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
9a6563cf-557b-4f26-b6a2-6c6f1eb03654	06ae7b4d-2906-4a38-a4ef-1cc937716dcb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BM	TCGA-BH-A0BM-01A	Primary Tumor
e25bb12b-f88b-41c5-951e-a36d4b94008f	73e13f2d-a557-47f2-85e2-7bb8e3a48ef9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-XX-A89A	TCGA-XX-A89A-01A	Primary Tumor
046fe29e-7c99-4093-8565-f2f205a00796	61f811cf-9dc1-4f48-ad62-c3ebfd1f0847.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BM	TCGA-BH-A0BM-11A	Solid Tissue Normal
192d2e5c-31a1-45aa-8bb5-b33e4f873077	e96b0282-8ff5-4390-9466-119534a50628.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A06P	TCGA-A8-A06P-01A	Primary Tumor
207ea988-6795-460c-bfeb-382d8c758f31	2c555b4c-f219-40f9-95a4-bf96122b9c1c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1NG	TCGA-E9-A1NG-11A	Solid Tissue Normal
0e89a7ce-aed2-4c74-9bdf-cf50793c73b6	f3f0919f-f9eb-4baf-aeef-c79fbafef237.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0H3	TCGA-BH-A0H3-01A	Primary Tumor
425a82ae-e0bf-48ae-946f-58ccc2571bfd	c5bb9834-a08f-4729-9aec-22f9a2816184.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1IO	TCGA-E2-A1IO-01A	Primary Tumor
128bf144-f452-48af-941d-f6069e3bb0bb	550812e9-ad67-4ae6-900e-572a051208a4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A1AS	TCGA-AR-A1AS-01A	Primary Tumor
8d87fbd5-8ca7-4ff6-b8b1-79f098dbca9f	bc1ed706-3abf-407c-9133-18169a4cf0e2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0EW	TCGA-A2-A0EW-01A	Primary Tumor
3690d431-165d-40bb-af61-cfda445b3be8	0e8857f9-6f8b-46c5-a019-9c69bdc50525.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18I	TCGA-BH-A18I-01A	Primary Tumor
bab81011-81b1-4fa4-bda1-fddec99245f5	c07f871d-fea0-401a-b0c5-ec5685c311d7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A4S2	TCGA-A2-A4S2-01A	Primary Tumor
e4744b03-e390-43f2-a14b-86bddceaf9ae	c32e3393-3a51-4d72-aa60-e8e6e8c083f0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A66L	TCGA-OL-A66L-01A	Primary Tumor
e2a43c17-8973-49bc-a1f3-30afa26ef5f1	4ac28e68-1f0c-4e95-bdb3-4afc7dcfc34c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-B6-A0IC	TCGA-B6-A0IC-01A	Primary Tumor
ff5f8ada-17c5-497e-9182-63a05e3ab4c5	64b12ba7-a481-4fdb-9c74-38c94c7ef3c9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A5D6	TCGA-OL-A5D6-01A	Primary Tumor
488399aa-ef3c-42d7-817f-9db11b9902dd	a8e0466b-d106-44b7-b846-c4fb666715f5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1R4	TCGA-E9-A1R4-01A	Primary Tumor
9c55de9c-a13e-4772-9a5d-4cde38f75cf3	9899646e-d5be-4429-a7f2-0251bed9721d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A1IZ	TCGA-EW-A1IZ-01A	Primary Tumor
f6cb208f-cc43-4245-8392-dc5ada57bb9b	ca8b34fa-ab70-42c1-8e81-8b28ba1a8f3a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A08R	TCGA-A8-A08R-01A	Primary Tumor
6ce774a5-2636-4a01-ab6e-737f89a4bd4f	28f1b708-bd3c-4ae7-935f-3282f75304a7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1JP	TCGA-D8-A1JP-01A	Primary Tumor
befa225f-9fe9-412f-a503-449874cf52d8	9fb65d01-d51d-4cbb-99f3-a09f5d6c206b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A12T	TCGA-C8-A12T-01A	Primary Tumor
3448aa6c-0de2-4d47-9bac-19507aee7492	4da20b00-8ed6-41ed-88d9-9969d15761c7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BV	TCGA-BH-A0BV-11A	Solid Tissue Normal
d84ce38f-afb8-4b1a-9a5f-f62d59577b3d	4066800d-0b9e-4263-ba24-cab271630e41.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BV	TCGA-BH-A0BV-01A	Primary Tumor
38854c85-fc09-4a51-93a7-257762517583	c058aa43-349b-4f45-8217-6b193bf7c610.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1ET	TCGA-BH-A1ET-11B	Solid Tissue Normal
cbbbb1af-8bf4-4bb6-9258-33bf416190e7	89c5f174-7db7-426d-9530-41e08a8ef603.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A0J7	TCGA-AO-A0J7-01A	Primary Tumor
b9bdb9d3-4d2b-4a53-9804-d0511174e553	49e456c9-c47b-4663-bf6f-9f8f4e4e71a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A7-A0CH	TCGA-A7-A0CH-11A	Solid Tissue Normal
8f79405a-c78e-4a9e-a673-969658a0f90b	c95b28ad-6de7-4494-b88a-7fc00ba9ee0a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0EX	TCGA-A2-A0EX-01A	Primary Tumor
a436c52a-e63f-4d61-bc60-eb497c196489	ff0feb3e-6d14-4297-ac23-1eb397663ec3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0HN	TCGA-BH-A0HN-01A	Primary Tumor
386ce911-e1c2-4d68-b0a3-aac157e1a555	c456f144-7f26-4f58-b4f0-4d91ddfec18e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-PE-A5DE	TCGA-PE-A5DE-01A	Primary Tumor
56cc8f11-ba1c-48c9-8455-1f73640f9cf5	e22c6b51-c27e-468f-883c-f71918330eb0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A6NO	TCGA-AC-A6NO-01A	Primary Tumor
9d487523-ce75-4146-98d9-aed08dc2f632	4c915c9f-4e60-48d4-a4c5-7d055940b65f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-EW-A6SC	TCGA-EW-A6SC-01A	Primary Tumor
64657d41-17ad-4692-8a13-0cf55c55f11d	6f73500d-4b23-4f14-911b-fbc69bd38f4b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A7-A0CH	TCGA-A7-A0CH-01A	Primary Tumor
d923e06d-c747-419d-bd40-b05eb3e13edb	914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A15P	TCGA-E2-A15P-01A	Primary Tumor
9cbb73a5-7b3b-4559-a295-d4693ae6dee2	c9c9c085-8e23-454c-aa36-cf59e8dbc587.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BQ	TCGA-BH-A0BQ-01A	Primary Tumor
68881256-49b8-4a19-87a9-afac4f1841d2	7b4b9d66-e494-48e8-949f-7cdb42e490f9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BQ	TCGA-BH-A0BQ-11A	Solid Tissue Normal
31e1dbf5-8c97-4e4d-a488-d6737ab304c2	6e24acde-7dd0-46b9-b3c5-b0b617912910.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0EO	TCGA-A2-A0EO-01A	Primary Tumor
8e063797-856c-491a-b702-1a37ebf6b6a8	d8edd309-518d-4358-8245-9e92d7af4441.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1NG	TCGA-E9-A1NG-01A	Primary Tumor
6487c7e6-38ad-417c-8009-6c899fe74a64	687d5cbd-0877-4e31-86d7-9fcb32a82f10.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A9RU	TCGA-E2-A9RU-01A	Primary Tumor
62a4b965-7aaa-4bd4-b469-57a713b2e9fd	064d1578-9fb7-439c-9644-d4cb6389ec9d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DT	TCGA-BH-A0DT-11A	Solid Tissue Normal
4c941474-f3e0-4735-bad0-cff8894fb08d	d474de4c-c01d-46f5-92a6-7513f7a38eed.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1XM	TCGA-D8-A1XM-01A	Primary Tumor
7cf427fc-2c7c-434b-84c5-9ea118da110f	75e67bb5-098c-4b48-8f5d-badc72dc4c47.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1ET	TCGA-BH-A1ET-01A	Primary Tumor
4cafa8be-69f1-4c1a-87fb-c71df6de6a74	2ed88c3e-bf61-4e2f-b06c-0b93c9f9402e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A12A	TCGA-AO-A12A-01A	Primary Tumor
e3569a42-412b-405d-a1ca-5c89b1ea36d0	f3c13192-fe4d-45c5-9d12-5294799bd7f8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A0XS	TCGA-AN-A0XS-01A	Primary Tumor
4662f2d3-edd6-4260-a4ad-04c46ca54443	960df455-dab8-4c59-9a99-579cdabe4d19.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A10C	TCGA-E2-A10C-01A	Primary Tumor
d2007230-83cb-4f12-bec5-e42afc4a58cd	9e94e2ce-f6a9-4358-b96e-266207b9ce34.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A0AK	TCGA-AN-A0AK-01A	Primary Tumor
e20d0db7-984a-4bcf-9f1e-54ec63d55a2f	9e563a6c-1c6f-4901-a1af-f1ef2d8da025.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A133	TCGA-C8-A133-01A	Primary Tumor
a04fdd52-6d4c-4dc6-b63d-fa67ecfe4744	d7d4b68a-ab93-4b9c-9cf6-88f15299e306.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A153	TCGA-E2-A153-11A	Solid Tissue Normal
56a26df4-d9c1-4f43-bb44-8afd34eea927	95e77e5a-9963-4d65-935d-893a5dbe702e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1NI	TCGA-E9-A1NI-01A	Primary Tumor
456bc30b-59f8-4427-b798-5b113ca635a0	653ddf67-d2ac-4fc7-8e95-b4a078e27806.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18J	TCGA-BH-A18J-11A	Solid Tissue Normal
20e1a6f6-c34f-4744-9b2a-392ea074ebe2	d1d3d623-2de6-4d6f-b2a3-a50758f46b64.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2B8	TCGA-AC-A2B8-01A	Primary Tumor
1936f1a9-66bc-4e48-8189-f0e3a67a5593	674907a1-381a-4952-924a-52e2adf5ad19.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DT	TCGA-BH-A0DT-01A	Primary Tumor
870fb4d4-8366-4bfa-b4c1-04d55eded427	3ef3fd4b-ed5b-41e1-8096-c573cf609bd3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A0JA	TCGA-AO-A0JA-01A	Primary Tumor
e6ea1343-0da3-43f3-9845-4845db02edb8	697cb422-6fda-499a-b808-9ca2357b9b51.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-S3-AA14	TCGA-S3-AA14-01A	Primary Tumor
9b2a1467-775c-48cf-9a3c-e259ccd344e4	08814ce5-fdf0-4f06-aabd-bf7b2738cf43.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A3X8	TCGA-E9-A3X8-01A	Primary Tumor
89ece3f8-e2db-4ed6-b5b8-dd4df34d6224	b1eae07c-4bc8-4b5c-9d33-d85f10214663.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A23G	TCGA-AC-A23G-01A	Primary Tumor
561bb38a-f9b8-4a0a-b03b-fbe70859869a	cab9ff29-e575-45e2-a411-1bfdc2e2610c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18J	TCGA-BH-A18J-01A	Primary Tumor
16b9a021-447f-44d8-a1f9-ad45edc73bc9	13d6ae6d-1662-4e0a-a10b-a733efc216b2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1XY	TCGA-D8-A1XY-01A	Primary Tumor
56be281f-e85c-4dcb-9d75-cd9ae3430bbe	92e7a9c0-ea88-419e-9afa-e7db5c8967b5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A093	TCGA-A8-A093-01A	Primary Tumor
43820fe3-a899-4e6b-9227-27e32edaefd5	fc70931f-4a97-4538-b055-8ed988ab601c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DX	TCGA-BH-A0DX-01A	Primary Tumor
788a4858-c6c6-4a8d-9aef-dbd32d74776b	5cf049e5-d45c-4601-8f67-1fdc0b1918a9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0D1	TCGA-A2-A0D1-01A	Primary Tumor
15d7e135-acb7-46ef-a8b1-f424e40a9e4d	e20191d9-fddf-47a3-9ff9-d4a36af7d762.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AN-A0FS	TCGA-AN-A0FS-01A	Primary Tumor
9b5b1b38-58b8-47c9-badf-086676e44c1a	4541a5e4-240b-466d-bbc4-3904581490f3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-S3-AA11	TCGA-S3-AA11-01A	Primary Tumor
7dace9fc-28bd-44fb-9e97-6319eb30bb05	0c13d041-ca8d-48cc-ba02-3b7889e5367c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1XS	TCGA-D8-A1XS-01A	Primary Tumor
9da9a119-9f9a-4ddb-947e-97724b9fe45f	7733c059-09bd-40b4-9812-4bedd68d9d01.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A0JC	TCGA-AO-A0JC-01A	Primary Tumor
